 8.93475380e-04  7.71179737e-03  8.93475380e-04  4.99994440e-08  8.93475380e-04  4.39990320e-05  8.93475380e-04  4.39990320e-05 
 9.03475380e-04  7.78560696e-03  9.03475380e-04  4.99994434e-08  9.03475380e-04  4.39990320e-05  9.03475380e-04  4.39990320e-05 
 9.13475380e-04  7.85916750e-03  9.13475380e-04  4.99994437e-08  9.13475380e-04  4.39990320e-05  9.13475380e-04  4.39990320e-05 
 9.23475380e-04  7.93247983e-03  9.23475380e-04  4.99994436e-08  9.23475380e-04  4.39990320e-05  9.23475380e-04  4.39990320e-05 
 9.33475380e-04  8.00554478e-03  9.33475380e-04  4.99994440e-08  9.33475380e-04  4.39990320e-05  9.33475380e-04  4.39990320e-05 
 9.43475380e-04  8.07836318e-03  9.43475380e-04  4.99994433e-08  9.43475380e-04  4.39990320e-05  9.43475380e-04  4.39990320e-05 
 9.53475380e-04  8.15093587e-03  9.53475380e-04  4.99994434e-08  9.53475380e-04  4.39990320e-05  9.53475380e-04  4.39990320e-05 
 9.63475380e-04  8.22326368e-03  9.63475380e-04  4.99994434e-08  9.63475380e-04  4.39990320e-05  9.63475380e-04  4.39990320e-05 
 9.73475380e-04  8.29534744e-03  9.73475380e-04  4.99994444e-08  9.73475380e-04  4.39990320e-05  9.73475380e-04  4.39990320e-05 
 9.83475380e-04  8.36718796e-03  9.83475380e-04  4.99994438e-08  9.83475380e-04  4.39990320e-05  9.83475380e-04  4.39990320e-05 
 9.93475380e-04  8.43878607e-03  9.93475380e-04  4.99994441e-08  9.93475380e-04  4.39990320e-05  9.93475380e-04  4.39990320e-05 
 1.00347538e-03  8.51014258e-03  1.00347538e-03  4.99994436e-08  1.00347538e-03  4.39990320e-05  1.00347538e-03  4.39990320e-05 
 1.01347538e-03  8.58125832e-03  1.01347538e-03  4.99994437e-08  1.01347538e-03  4.39990320e-05  1.01347538e-03  4.39990320e-05 
 1.02347538e-03  8.65213409e-03  1.02347538e-03  4.99994432e-08  1.02347538e-03  4.39990320e-05  1.02347538e-03  4.39990320e-05 
 1.03347538e-03  8.72277070e-03  1.03347538e-03  4.99994439e-08  1.03347538e-03  4.39990320e-05  1.03347538e-03  4.39990320e-05 
 1.04347538e-03  8.79316896e-03  1.04347538e-03  4.99994439e-08  1.04347538e-03  4.39990320e-05  1.04347538e-03  4.39990320e-05 
 1.05347538e-03  8.86332968e-03  1.05347538e-03  4.99994440e-08  1.05347538e-03  4.39990320e-05  1.05347538e-03  4.39990320e-05 
 1.06347538e-03  8.93325366e-03  1.06347538e-03  4.99994428e-08  1.06347538e-03  4.39990320e-05  1.06347538e-03  4.39990320e-05 
 1.07347538e-03  9.00294169e-03  1.07347538e-03  4.99994443e-08  1.07347538e-03  4.39990320e-05  1.07347538e-03  4.39990320e-05 
 1.08347538e-03  9.07239457e-03  1.08347538e-03  4.99994432e-08  1.08347538e-03  4.39990320e-05  1.08347538e-03  4.39990320e-05 
 1.09347538e-03  9.14161309e-03  1.09347538e-03  4.99994429e-08  1.09347538e-03  4.39990320e-05  1.09347538e-03  4.39990320e-05 
 1.10347538e-03  9.21059805e-03  1.10347538e-03  4.99994435e-08  1.10347538e-03  4.39990320e-05  1.10347538e-03  4.39990320e-05 
 1.11347538e-03  9.27935024e-03  1.11347538e-03  4.99994433e-08  1.11347538e-03  4.39990320e-05  1.11347538e-03  4.39990320e-05 
 1.12347538e-03  9.34787043e-03  1.12347538e-03  4.99994439e-08  1.12347538e-03  4.39990320e-05  1.12347538e-03  4.39990320e-05 
 1.13347538e-03  9.41615941e-03  1.13347538e-03  4.99994435e-08  1.13347538e-03  4.39990320e-05  1.13347538e-03  4.39990320e-05 
 1.14347538e-03  9.48421797e-03  1.14347538e-03  4.99994437e-08  1.14347538e-03  4.39990320e-05  1.14347538e-03  4.39990320e-05 
 1.15347538e-03  9.55204688e-03  1.15347538e-03  4.99994433e-08  1.15347538e-03  4.39990320e-05  1.15347538e-03  4.39990320e-05 
 1.16347538e-03  9.61964691e-03  1.16347538e-03  4.99994439e-08  1.16347538e-03  4.39990320e-05  1.16347538e-03  4.39990320e-05 
 1.17347538e-03  9.68701884e-03  1.17347538e-03  4.99994438e-08  1.17347538e-03  4.39990320e-05  1.17347538e-03  4.39990320e-05 
 1.18347538e-03  9.75416343e-03  1.18347538e-03  4.99994438e-08  1.18347538e-03  4.39990320e-05  1.18347538e-03  4.39990320e-05 
 1.19347538e-03  9.82108146e-03  1.19347538e-03  4.99994429e-08  1.19347538e-03  4.39990320e-05  1.19347538e-03  4.39990320e-05 
 1.20347538e-03  9.88777368e-03  1.20347538e-03  4.99994435e-08  1.20347538e-03  4.39990320e-05  1.20347538e-03  4.39990320e-05 
 1.21347538e-03  9.95424087e-03  1.21347538e-03  4.99994441e-08  1.21347538e-03  4.39990320e-05  1.21347538e-03  4.39990320e-05 
 1.22347538e-03  1.00204838e-02  1.22347538e-03  4.99994425e-08  1.22347538e-03  4.39990320e-05  1.22347538e-03  4.39990320e-05 
 1.23347538e-03  1.00865032e-02  1.23347538e-03  4.99994435e-08  1.23347538e-03  4.39990320e-05  1.23347538e-03  4.39990320e-05 
 1.24347538e-03  1.01522998e-02  1.24347538e-03  4.99994431e-08  1.24347538e-03  4.39990320e-05  1.24347538e-03  4.39990320e-05 
 1.25347538e-03  1.02178744e-02  1.25347538e-03  4.99994441e-08  1.25347538e-03  4.39990320e-05  1.25347538e-03  4.39990320e-05 
 1.26347538e-03  1.02832277e-02  1.26347538e-03  4.99994442e-08  1.26347538e-03  4.39990320e-05  1.26347538e-03  4.39990320e-05 
