 5.64550065e-05  7.05665738e-02  5.64550065e-05  4.75257429e-13  5.64550065e-05  4.75257429e-13  5.64550065e-05  4.75257429e-13  5.64550065e-05  4.75257429e-13  5.64550065e-05  6.13916631e-05  5.64550065e-05  6.13916631e-05  5.64550065e-05  6.13916631e-05  5.64550065e-05  6.13916631e-05  5.64550065e-05  2.20771721e-05  5.64550065e-05  2.20771721e-05 
 5.93203399e-05  7.41480165e-02  5.93203399e-05  2.85539643e-13  5.93203399e-05  2.85539642e-13  5.93203399e-05  2.85539642e-13  5.93203399e-05  2.85539642e-13  5.93203399e-05  6.58726051e-05  5.93203399e-05  6.58726051e-05  5.93203399e-05  6.58726051e-05  5.93203399e-05  6.58726051e-05  5.93203399e-05  2.20808738e-05  5.93203399e-05  2.20808738e-05 
 6.21075929e-05  7.76318539e-02  6.21075929e-05  5.48297631e-13  6.21075929e-05  5.48297632e-13  6.21075929e-05  5.48297632e-13  6.21075929e-05  5.48297632e-13  6.21075929e-05  7.02255468e-05  6.21075929e-05  7.02255468e-05  6.21075929e-05  7.02255468e-05  6.21075929e-05  7.02255468e-05  6.21075929e-05  2.20844498e-05  6.21075929e-05  2.20844498e-05 
 6.59442396e-05  8.24273296e-02  6.59442396e-05  1.38996460e-12  6.59442396e-05  1.38996460e-12  6.59442396e-05  1.38996460e-12  6.59442396e-05  1.38996460e-12  6.59442396e-05  7.70013487e-05  6.59442396e-05  7.70013487e-05  6.59442396e-05  7.70013487e-05  6.59442396e-05  7.70013487e-05  6.59442396e-05  2.20893299e-05  6.59442396e-05  2.20893299e-05 
 6.96972740e-05  8.71182770e-02  6.96972740e-05  2.27984925e-12  6.96972740e-05  2.27984925e-12  6.96972740e-05  2.27984925e-12  6.96972740e-05  2.27984925e-12  6.96972740e-05  8.40076827e-05  6.96972740e-05  8.40076827e-05  6.96972740e-05  8.40076827e-05  6.96972740e-05  8.40076827e-05  6.96972740e-05  2.20940538e-05  6.96972740e-05  2.20940538e-05 
 7.51223857e-05  9.38991315e-02  7.51223857e-05  2.62569438e-12  7.51223857e-05  2.62569438e-12  7.51223857e-05  2.62569438e-12  7.51223857e-05  2.62569438e-12  7.51223857e-05  9.55016321e-05  7.51223857e-05  9.55016321e-05  7.51223857e-05  9.55016321e-05  7.51223857e-05  9.55016321e-05  7.51223857e-05  2.21007900e-05  7.51223857e-05  2.21007900e-05 
 7.94673891e-05  9.93299265e-02  7.94673891e-05  1.91521521e-12  7.94673891e-05  1.91521521e-12  7.94673891e-05  1.91521521e-12  7.94673891e-05  1.91521521e-12  7.94673891e-05  1.05650006e-04  7.94673891e-05  1.05650006e-04  7.94673891e-05  1.05650006e-04  7.94673891e-05  1.05650006e-04  7.94673891e-05  2.21061016e-05  7.94673891e-05  2.21061016e-05 
 8.38355956e-05  1.04789695e-01  8.38355956e-05  8.43902739e-13  8.38355956e-05  8.43902738e-13  8.38355956e-05  8.43902738e-13  8.38355956e-05  8.43902738e-13  8.38355956e-05  1.17076683e-04  8.38355956e-05  1.17076683e-04  8.38355956e-05  1.17076683e-04  8.38355956e-05  1.17076683e-04  8.38355956e-05  2.21113625e-05  8.38355956e-05  2.21113625e-05 
 8.72076503e-05  1.09004365e-01  8.72076503e-05  3.33833893e-13  8.72076503e-05  3.33833893e-13  8.72076503e-05  3.33833893e-13  8.72076503e-05  3.33833893e-13  8.72076503e-05  1.26545773e-04  8.72076503e-05  1.26545773e-04  8.72076503e-05  1.26545773e-04  8.72076503e-05  1.26545773e-04  8.72076503e-05  2.21153668e-05  8.72076503e-05  2.21153668e-05 
 8.96452506e-05  1.12051067e-01  8.96452506e-05  3.32523330e-13  8.96452506e-05  3.32523331e-13  8.96452506e-05  3.32523331e-13  8.96452506e-05  3.32523331e-13  8.96452506e-05  1.33969133e-04  8.96452506e-05  1.33969133e-04  8.96452506e-05  1.33969133e-04  8.96452506e-05  1.33969133e-04  8.96452506e-05  2.21182296e-05  8.96452506e-05  2.21182296e-05 
 9.20949167e-05  1.15112841e-01  9.20949167e-05  6.73879634e-13  9.20949167e-05  6.73879635e-13  9.20949167e-05  6.73879635e-13  9.20949167e-05  6.73879635e-13  9.20949167e-05  1.41700125e-04  9.20949167e-05  1.41700125e-04  9.20949167e-05  1.41700125e-04  9.20949167e-05  1.41700125e-04  9.20949167e-05  2.21210787e-05  9.20949167e-05  2.21210787e-05 
 9.57768471e-05  1.19714772e-01  9.57768471e-05  1.54038711e-12  9.57768471e-05  1.54038711e-12  9.57768471e-05  1.54038711e-12  9.57768471e-05  1.54038711e-12  9.57768471e-05  1.54214602e-04  9.57768471e-05  1.54214602e-04  9.57768471e-05  1.54214602e-04  9.57768471e-05  1.54214602e-04  9.57768471e-05  2.21253072e-05  9.57768471e-05  2.21253072e-05 
 9.97559646e-05  1.24688124e-01  9.97559646e-05  2.42022243e-12  9.97559646e-05  2.42022243e-12  9.97559646e-05  2.42022243e-12  9.97559646e-05  2.42022243e-12  9.97559646e-05  1.68775602e-04  9.97559646e-05  1.68775602e-04  9.97559646e-05  1.68775602e-04  9.97559646e-05  1.68775602e-04  9.97559646e-05  2.21298021e-05  9.97559646e-05  2.21298021e-05 
 1.04946914e-04  1.31176061e-01  1.04946914e-04  2.56244496e-12  1.04946914e-04  2.56244496e-12  1.04946914e-04  2.56244496e-12  1.04946914e-04  2.56244496e-12  1.04946914e-04  1.89717711e-04  1.04946914e-04  1.89717711e-04  1.04946914e-04  1.89717711e-04  1.04946914e-04  1.89717711e-04  1.04946914e-04  2.21355441e-05  1.04946914e-04  2.21355441e-05 
 1.09086525e-04  1.36349944e-01  1.09086525e-04  1.78336538e-12  1.09086525e-04  1.78336538e-12  1.09086525e-04  1.78336538e-12  1.09086525e-04  1.78336538e-12  1.09086525e-04  2.08021572e-04  1.09086525e-04  2.08021572e-04  1.09086525e-04  2.08021572e-04  1.09086525e-04  2.08021572e-04  1.09086525e-04  2.21400208e-05  1.09086525e-04  2.21400208e-05 
 1.13230438e-04  1.41529175e-01  1.13230438e-04  7.67795374e-13  1.13230438e-04  7.67795374e-13  1.13230438e-04  7.67795374e-13  1.13230438e-04  7.67795374e-13  1.13230438e-04  2.27919873e-04  1.13230438e-04  2.27919873e-04  1.13230438e-04  2.27919873e-04  1.13230438e-04  2.27919873e-04  1.13230438e-04  2.21444077e-05  1.13230438e-04  2.21444077e-05 
 1.16479313e-04  1.45589730e-01  1.16479313e-04  3.21187581e-13  1.16479313e-04  3.21187584e-13  1.16479313e-04  3.21187584e-13  1.16479313e-04  3.21187584e-13  1.16479313e-04  2.44566914e-04  1.16479313e-04  2.44566914e-04  1.16479313e-04  2.44566914e-04  1.16479313e-04  2.44566914e-04  1.16479313e-04  2.21477792e-05  1.16479313e-04  2.21477792e-05 
