 3.00090176e-01 -1.21123059e-01  3.00090176e-01  4.97810593e+00  3.00090176e-01  4.97961079e+00  3.00090176e-01  2.48337358e+00  3.00090176e-01  8.52422599e-02  3.00090176e-01  4.97810551e+00  3.00090176e-01  1.99990910e+00  3.00090176e-01  4.39990320e-05 
 3.00095176e-01 -1.26181331e-01  3.00095176e-01  4.97810593e+00  3.00095176e-01  4.97961079e+00  3.00095176e-01  2.48337421e+00  3.00095176e-01  8.52422599e-02  3.00095176e-01  4.97810550e+00  3.00095176e-01  1.99990910e+00  3.00095176e-01  4.39990320e-05 
 3.00100176e-01 -1.31114269e-01  3.00100176e-01  4.97810593e+00  3.00100176e-01  4.97961079e+00  3.00100176e-01  2.48337484e+00  3.00100176e-01  8.52422599e-02  3.00100176e-01  4.97810550e+00  3.00100176e-01  1.99990910e+00  3.00100176e-01  4.39990320e-05 
 3.00105176e-01 -1.35917005e-01  3.00105176e-01  4.97810593e+00  3.00105176e-01  4.97961079e+00  3.00105176e-01  2.48337547e+00  3.00105176e-01  8.52422599e-02  3.00105176e-01  4.97810550e+00  3.00105176e-01  1.99990910e+00  3.00105176e-01  4.39990320e-05 
 3.00110176e-01 -1.40584800e-01  3.00110176e-01  4.97810593e+00  3.00110176e-01  4.97961079e+00  3.00110176e-01  2.48337610e+00  3.00110176e-01  8.52422599e-02  3.00110176e-01  4.97810550e+00  3.00110176e-01  1.99990910e+00  3.00110176e-01  4.39990320e-05 
 3.00115176e-01 -1.45113048e-01  3.00115176e-01  4.97810593e+00  3.00115176e-01  4.97961079e+00  3.00115176e-01  2.48337673e+00  3.00115176e-01  8.52422599e-02  3.00115176e-01  4.97810550e+00  3.00115176e-01  1.99990910e+00  3.00115176e-01  4.39990320e-05 
 3.00120176e-01 -1.49497279e-01  3.00120176e-01  4.97810593e+00  3.00120176e-01  4.97961079e+00  3.00120176e-01  2.48337735e+00  3.00120176e-01  8.52422599e-02  3.00120176e-01  4.97810550e+00  3.00120176e-01  1.99990910e+00  3.00120176e-01  4.39990320e-05 
 3.00125176e-01 -1.53733166e-01  3.00125176e-01  4.97810593e+00  3.00125176e-01  4.97961079e+00  3.00125176e-01  2.48337798e+00  3.00125176e-01  8.52422599e-02  3.00125176e-01  4.97810550e+00  3.00125176e-01  1.99990910e+00  3.00125176e-01  4.39990320e-05 
 3.00130176e-01 -1.57816531e-01  3.00130176e-01  4.97810593e+00  3.00130176e-01  4.97961079e+00  3.00130176e-01  2.48337861e+00  3.00130176e-01  8.52422599e-02  3.00130176e-01  4.97810550e+00  3.00130176e-01  1.99990910e+00  3.00130176e-01  4.39990320e-05 
 3.00135176e-01 -1.61743342e-01  3.00135176e-01  4.97810593e+00  3.00135176e-01  4.97961079e+00  3.00135176e-01  2.48337924e+00  3.00135176e-01  8.52422600e-02  3.00135176e-01  4.97810551e+00  3.00135176e-01  1.99990910e+00  3.00135176e-01  4.39990320e-05 
 3.00140176e-01 -1.65509725e-01  3.00140176e-01  4.97810593e+00  3.00140176e-01  4.97961079e+00  3.00140176e-01  2.48337986e+00  3.00140176e-01  8.52422600e-02  3.00140176e-01  4.97810550e+00  3.00140176e-01  1.99990910e+00  3.00140176e-01  4.39990320e-05 
 3.00145176e-01 -1.69111963e-01  3.00145176e-01  4.97810593e+00  3.00145176e-01  4.97961079e+00  3.00145176e-01  2.48338049e+00  3.00145176e-01  8.52422600e-02  3.00145176e-01  4.97810550e+00  3.00145176e-01  1.99990910e+00  3.00145176e-01  4.39990320e-05 
 3.00150176e-01 -1.72546500e-01  3.00150176e-01  4.97810593e+00  3.00150176e-01  4.97961079e+00  3.00150176e-01  2.48338111e+00  3.00150176e-01  8.52422600e-02  3.00150176e-01  4.97810550e+00  3.00150176e-01  1.99990910e+00  3.00150176e-01  4.39990320e-05 
 3.00155176e-01 -1.75809949e-01  3.00155176e-01  4.97810593e+00  3.00155176e-01  4.97961079e+00  3.00155176e-01  2.48338174e+00  3.00155176e-01  8.52422600e-02  3.00155176e-01  4.97810550e+00  3.00155176e-01  1.99990910e+00  3.00155176e-01  4.39990320e-05 
